,id,Nombre,Nemo,Tipo,Potencia,Region,F_desde,F_hasta,lat,lon,provincia,Tipo_eco
217,621.0,RENOVA ALBANESI,RENO,termicas,165.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.587162909072084,-60.792430098876864,Santa Fe,No Renovable
218,623.0,CAÑADA DE GOMEZ,CGOM,termicas,64.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.76223101754864,-61.452018967701946,Santa Fe,No Renovable
219,716.0,COG Terminal 6,TER6,termicas,391.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.6647018974483,-60.75010667957493,Santa Fe,No Renovable
220,406.0,MOLINOS AUTOG.,MOLI,termicas,27.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.7744477297727,-60.72391430442102,Santa Fe,No Renovable
221,,SULFACID,,termicas,15.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.78564883734042,-60.721274282337056,Santa Fe,No Renovable
222,6.0,SORRENTO,SORR,termicas,217.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.90512697874819,-60.68026732192212,Santa Fe,No Renovable
223,622.0,PEREZ SECCO,PERZ,termicas,76.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.01918171860095,-60.82490444244005,Santa Fe,No Renovable
224,812.0,C.T. VENADO TUERTO. BG. SEEDS ENERGY,VTBG,termicas,2.1,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.69562318326106,-62.04078037647153,Santa Fe,No Renovable
225,434.0,V. TUERTO DELIV,VTUD,termicas,19.2,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.77731729086674,-61.95458705332968,Santa Fe,No Renovable
226,588.0,RUFINO STA FE,RUFI,termicas,31.9,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.2618968158737,-62.6887472874911,Santa Fe,No Renovable
227,589.0,LA PAZ E.RIOS,LPAZ,termicas,10.8,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-30.750375060533976,-59.60168914245569,Entre Ríos,No Renovable
228,591.0,S.SALVADOR ERIO,SSAL,termicas,10.8,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.61058455746713,-58.48812013630496,Entre Ríos,No Renovable
229,490.0,VIALE E. RÍOS,VIAL,termicas,10.0,LIT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.8980293801244,-60.01640975381919,Entre Ríos,No Renovable
230,791.0,C.T. POLLOS SAN MATEO,PSMA,termicas,2.8,CEN,2022-06-22T03:00:00Z,9999-12-31T03:00:00Z,-31.16749476982134,-64.13003128679588,Córdoba,No Renovable
231,791.0,C.T. POLLOS SAN MATEO,PSMA,termicas,2.8,CEN,2022-06-22T03:00:00Z,9999-12-31T03:00:00Z,-31.16749476982134,-64.13003128679588,Córdoba,No Renovable
232,41.0,SUD OESTE,SOES,termicas,100.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.46289724594381,-64.23932382266368,Córdoba,No Renovable
233,375.0,MARIO SEVESO,MSEV,termicas,30.8,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.42027497653252,-63.03897686931287,Córdoba,No Renovable
234,45.0,SAN FRANCISCO,SFRA,termicas,39.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.43834872105571,-62.11119086496886,Córdoba,No Renovable
235,811.0,C.T. VILLA DEL ROSARIO,VROS,termicas,1.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.57709346049365,-63.55289426850588,Córdoba,No Renovable
236,39.0,PILAR,PILA,termicas,484.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.667756704896952,-63.834031361411554,Córdoba,No Renovable
237,773.0,C.T.  LAS JUNTURAS,JUNT,termicas,0.6,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.829739302438227,-63.43115282165587,Córdoba,No Renovable
238,478.0,13 DE JULIO,RTER,termicas,26.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.161097959487954,-64.15429200061736,Córdoba,No Renovable
239,628.0,RÍO TERC SOENER,SERT,termicas,60.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.160605284187504,-64.15474605044619,Córdoba,No Renovable
240,662.0,V.MARIA UENSA,VMA2,termicas,254.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.42618244963359,-63.17426387669559,Córdoba,No Renovable
241,42.0,VILLA MARIA,VMAR,termicas,48.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.43139299279351,-63.19264457534719,Córdoba,No Renovable
242,567.0,M. JUAREZ EPEC,MJUA,termicas,13.16,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.705442171247114,-62.1139174040138,Córdoba,No Renovable
243,429.0,BELL VILLE,BVIL,termicas,15.6,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.610141901725015,-62.6858848494043,Córdoba,No Renovable
244,802.0,C.T. TICINO BIOMASA S.A.,TICI,termicas,4.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.69990583018571,-63.43382899528878,Córdoba,No Renovable
245,790.0,C.T. PRODEMAN BIOENERGIA,PROD,termicas,10.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.794087217387805,-63.865332141587785,Córdoba,No Renovable
246,762.0,C.T. GIGENA I,GIG1,termicas,1.2,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-32.785749299845754,-64.19520968997988,Córdoba,No Renovable
247,416.0,ISLA VERDE,ISVE,termicas,24.5,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.24205929319496,-62.393857765861945,Córdoba,No Renovable
248,675.0,BIO R.Cuarto 1,BRC1,termicas,2.4,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.184545475193794,-64.38489041322177,Córdoba,No Renovable
249,676.0,BIO R.Cuarto 2,BRC2,termicas,1.2,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.18048749252138,-64.38193985989425,Córdoba,No Renovable
250,102.0,MARANZANA,MMAR,termicas,348.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.1607282255964,-64.36470590075008,Córdoba,No Renovable
251,798.0,C.T. BIOGENERADORA SANTA CATALINA. CORDOBA,SCAB,termicas,2.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.22001450182905,-64.44713603842355,Córdoba,No Renovable
252,43.0,LEVALLE,LEVA,termicas,64.28,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.03603047381026,-63.92190366027505,Córdoba,No Renovable
253,571.0,CB YANQUETRUZ,YANQ,termicas,1.5,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.378338509473345,-65.56970635520656,San Luis,No Renovable
254,772.0,C.T. BIO JUSTO DARACT,JDAR,termicas,1.1,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.913324365114384,-65.17503185990556,San Luis,No Renovable
255,868.0,C.T. TIGONBU,TIGO,termicas,2.0,CEN,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-34.816403018717125,-65.26721309391306,San Luis,No Renovable
256,485.0,CHILECITO ENARS,CHLE,termicas,10.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-29.15725167260372,-67.50740879264562,La Rioja,No Renovable
257,426.0,CATAMARC DELIV,CATD,termicas,21.56,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.47078762520278,-65.76481966926895,Catamarca,No Renovable
258,549.0,INTA CATAM ENAR,INTA,termicas,7.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.473599650317333,-65.72762238091958,Catamarca,No Renovable
259,551.0,TEREVINTOS ENAR,TERV,termicas,8.0,NOA,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-28.428658583668245,-65.78755002634054,Catamarca,No Renovable
260,28.0,SARMIENTO SJ,SARC,termicas,30.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-31.512829159703934,-68.53992484576321,San Juan,No Renovable
261,26.0,LUJAN DE CUYO,LDCU,termicas,571.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.05568314300123,-68.98082787778036,Mendoza,No Renovable
262,27.0,CRUZ DE PIEDRA,CDPI,termicas,14.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.034575534537304,-68.79576153088098,Mendoza,No Renovable
263,620.0,CT ANCHORI METH,ANCH,termicas,40.0,CUY,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-33.313076562606426,-68.89147389728208,Mendoza,No Renovable
264,413.0,ALUAR,ALUAR,termicas,786.4,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-42.73785022123399,-65.05389714454911,Chubut,No Renovable
265,,C.T. Manantiales Behr II,,termicas,58.0,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-45.66145399842066,-67.8071595921762,Chubut,No Renovable
266,390.0,C.T. PATAGONIA,PATA,termicas,125.1,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-45.79263115301527,-67.51355696711734,Chubut,No Renovable
267,383.0,CDRO RIVADAVIA,CRIV,termicas,73.0,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-45.81514536056829,-67.44448552495321,Chubut,No Renovable
268,386.0,ELECTROPAT.,ELEP,termicas,63.0,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-45.81514205470639,-67.44260587156654,Chubut,No Renovable
269,385.0,YPF LOS PERALES,YPFA,termicas,77.6,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-46.19666082436253,-69.26535142807613,Santa Cruz,No Renovable
270,558.0,HUEMUL SINOPEC,HUEM,termicas,29.67,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-46.56437010691216,-68.34058498696302,Santa Cruz,No Renovable
271,590.0,MESETA ESPINOSA,MESE,termicas,8.6,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-46.585336299174045,-67.70106412651472,Santa Cruz,No Renovable
272,388.0,PICO TRUNCADO 1,PTR1,termicas,45.0,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-46.784503010467205,-67.95030779152229,Santa Cruz,No Renovable
273,593.0,RIO TURBIO,RTUR,termicas,240.0,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-51.54611976419772,-72.23114285618756,Santa Cruz,No Renovable
274,608.0,RIO CHICO,RCHI,termicas,106.0,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-51.66708814336609,-69.21646692792166,Santa Cruz,No Renovable
275,,RIO CHICO DI,,termicas,12.0,PAT,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-51.64554640346646,-69.23172530212888,Santa Cruz,No Renovable
276,496.0,BARILOCHE ENARS,BARI,termicas,20.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-41.158335198607126,-71.25252885406267,Río Negro,No Renovable
277,107.0,TERMOROCA,ROCA,termicas,192.53,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.94593520801572,-67.60085988105223,Río Negro,No Renovable
278,,IMEXTRADE,,termicas,6.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.836776465244085,-68.03890892677383,Río Negro,No Renovable
279,456.0,CIPOLLETI (ENA,CIPO,termicas,5.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.91333026726931,-67.9417414845449,Río Negro,No Renovable
280,2.0,ALTO VALLE,AVAL,termicas,96.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.95215988540009,-68.02181580567742,Neuquén,No Renovable
281,3.0,AGUA DEL CAJON,ACAJ,termicas,184.1,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.93631045394287,-68.35730714771748,Neuquén,No Renovable
282,363.0,CAPEX AUTOPROD.,CAPE,termicas,477.1,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.93647994132438,-68.35545505069116,Neuquén,No Renovable
283,263.0,PLAZA HUINCUL,PHUI,termicas,36.83,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.93034179080067,-69.16853418631372,Neuquén,No Renovable
284,596.0,LOMA CAMPANA,LCAM,termicas,105.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.3595604538842,-68.71482423581212,Neuquén,No Renovable
285,650.0,Loma Campana 2,LCA2,termicas,105.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.35980125105822,-68.71483939368554,Neuquén,No Renovable
286,855.0,CT LOMA DE LA LATA MOTORES,LDLM,termicas,15.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.510974439702274,-68.60637825899376,Neuquén,No Renovable
287,97.0,CT NEUQUEN,LDLA,termicas,645.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.51265797655148,-68.60617036417187,Neuquén,No Renovable
288,346.0,ENTRE LOMAS,ELOM,termicas,23.0,COM,2015-01-01T03:00:00Z,9999-12-01T03:00:00Z,-38.18434746405143,-68.11959353798906,Río Negro,No Renovable
